id_carro,nome_modelo,ano,nome_marca,litros,tipo_combustivel,tipo_cambio,preco,quilometragem,proprietarios,portas
373,Corolla,2010,Toyota,37,Petrol,Manual,11416,59160,2,4
374,Equinox,2018,Chevrolet,23,Petrol,Semi-Automatic,9724,73775,4,2
375,E-Class,2004,Mercedes,24,Electric,Automatic,10305,89733,1,3
376,Tucson,2007,Hyundai,26,Petrol,Semi-Automatic,7071,11401,4,4
377,Impala,2017,Chevrolet,44,Diesel,Semi-Automatic,9530,233465,1,5
378,Golf,2003,Volkswagen,43,Petrol,Semi-Automatic,8382,240885,2,3
379,GLA,2020,Mercedes,35,Electric,Semi-Automatic,10899,25049,5,4
380,Equinox,2018,Chevrolet,20,Hybrid,Semi-Automatic,5791,110430,1,2
381,Elantra,2004,Hyundai,37,Electric,Semi-Automatic,11081,205909,2,2
382,Explorer,2006,Ford,14,Hybrid,Semi-Automatic,6561,161912,4,4
383,C-Class,2007,Mercedes,36,Hybrid,Automatic,9703,54815,5,5
384,Elantra,2004,Hyundai,33,Electric,Manual,12527,128619,5,2
385,Civic,2010,Honda,40,Hybrid,Manual,12371,121403,2,3
386,Corolla,2010,Toyota,42,Electric,Semi-Automatic,10938,253093,4,4
387,Malibu,2012,Chevrolet,48,Petrol,Semi-Automatic,13542,97890,2,2
388,Camry,2007,Toyota,12,Diesel,Manual,6950,157466,1,4
389,Rio,2020,Kia,36,Petrol,Semi-Automatic,5535,168226,4,3
390,A3,2022,Audi,12,Petrol,Automatic,3988,275586,5,5
391,Focus,2004,Ford,19,Electric,Manual,11488,50573,5,3
392,Tiguan,2006,Volkswagen,26,Electric,Manual,6115,219205,5,2
393,Elantra,2004,Hyundai,27,Electric,Automatic,12665,1708,2,2
394,Rio,2020,Kia,36,Petrol,Automatic,7911,244437,2,3
395,Sportage,2001,Kia,21,Electric,Manual,10318,134097,5,2
396,Fiesta,2017,Ford,11,Hybrid,Manual,7226,98700,3,2
397,E-Class,2004,Mercedes,16,Hybrid,Manual,10531,78445,4,3
398,Equinox,2018,Chevrolet,36,Hybrid,Semi-Automatic,7137,93140,1,2
399,Elantra,2004,Hyundai,30,Diesel,Automatic,4635,288209,2,2
400,Sonata,2007,Hyundai,44,Hybrid,Semi-Automatic,6541,282931,3,3
401,Passat,2008,Volkswagen,30,Hybrid,Automatic,11659,242006,1,3
402,Optima,2005,Kia,46,Hybrid,Manual,6051,272450,3,2
403,Sportage,2001,Kia,44,Petrol,Automatic,9500,54982,5,2
404,Malibu,2012,Chevrolet,12,Diesel,Semi-Automatic,5120,53980,3,2
405,Explorer,2006,Ford,16,Hybrid,Semi-Automatic,10714,84291,4,4
406,Sonata,2007,Hyundai,31,Hybrid,Semi-Automatic,3519,264010,1,3
407,A3,2022,Audi,17,Hybrid,Semi-Automatic,11718,54068,1,5
408,Tucson,2007,Hyundai,44,Petrol,Manual,4034,253283,1,4
409,5 Series,2013,BMW,11,Petrol,Automatic,9666,1666,3,2
410,Accord,2001,Honda,28,Electric,Automatic,7825,128713,2,5
411,Camry,2007,Toyota,29,Diesel,Automatic,6597,155101,5,4
412,Passat,2008,Volkswagen,31,Diesel,Automatic,6235,153222,2,3
413,3 Series,2017,BMW,30,Electric,Semi-Automatic,7494,140269,1,5
414,Corolla,2010,Toyota,46,Diesel,Automatic,15839,48034,1,4
415,Accord,2001,Honda,17,Electric,Automatic,7446,197700,4,5
416,Focus,2004,Ford,13,Hybrid,Manual,9780,130961,4,3
417,Tiguan,2006,Volkswagen,15,Electric,Semi-Automatic,6212,204370,4,2
418,Explorer,2006,Ford,19,Diesel,Semi-Automatic,5420,103956,2,4
419,Equinox,2018,Chevrolet,30,Electric,Manual,8577,86109,5,2
420,Sportage,2001,Kia,17,Hybrid,Manual,4817,264104,2,2
421,Accord,2001,Honda,21,Petrol,Automatic,13378,1068,1,5
422,Elantra,2004,Hyundai,31,Electric,Automatic,7858,202084,1,2
423,3 Series,2017,BMW,45,Petrol,Semi-Automatic,10636,78159,1,5
424,Optima,2005,Kia,27,Electric,Automatic,10135,188249,4,2
425,A4,2004,Audi,36,Diesel,Semi-Automatic,8954,252284,4,2
426,C-Class,2007,Mercedes,48,Diesel,Manual,9799,120010,5,5
427,GLA,2020,Mercedes,48,Petrol,Semi-Automatic,9456,77167,4,4
428,Q5,2023,Audi,30,Diesel,Semi-Automatic,8873,226346,4,2
429,Camry,2007,Toyota,41,Diesel,Automatic,13196,35164,3,4
430,Explorer,2006,Ford,43,Electric,Manual,11951,147409,1,4
431,Fiesta,2017,Ford,36,Diesel,Manual,6657,292131,4,2
432,Rio,2020,Kia,16,Electric,Automatic,8282,285860,5,3
433,A3,2022,Audi,23,Electric,Manual,7643,112828,2,5
434,Q5,2023,Audi,35,Hybrid,Semi-Automatic,10998,225090,2,2
435,Golf,2003,Volkswagen,25,Electric,Manual,4783,235804,1,3
436,Rio,2020,Kia,47,Electric,Manual,12527,18622,3,3
437,Civic,2010,Honda,18,Electric,Semi-Automatic,7423,38814,5,3
438,Golf,2003,Volkswagen,23,Diesel,Manual,5419,64027,2,3
439,Rio,2020,Kia,27,Hybrid,Manual,8581,155927,4,3
440,CR-V,2007,Honda,35,Hybrid,Semi-Automatic,4979,181019,2,3
441,Focus,2004,Ford,38,Diesel,Semi-Automatic,10267,91618,4,3
442,Equinox,2018,Chevrolet,26,Hybrid,Semi-Automatic,4207,234638,3,2
443,Focus,2004,Ford,44,Hybrid,Automatic,8524,213796,4,3
444,Elantra,2004,Hyundai,45,Electric,Semi-Automatic,8152,242378,3,2
445,Optima,2005,Kia,34,Electric,Manual,12634,68256,2,2
446,CR-V,2007,Honda,49,Electric,Manual,14507,4608,2,3
447,Fiesta,2017,Ford,47,Electric,Automatic,11256,262198,2,2
448,Elantra,2004,Hyundai,37,Petrol,Semi-Automatic,7928,203553,5,2
449,A4,2004,Audi,14,Petrol,Manual,2551,252417,3,2
450,Focus,2004,Ford,39,Hybrid,Automatic,12641,42902,5,3
451,A4,2004,Audi,48,Electric,Manual,14564,116761,3,2
452,C-Class,2007,Mercedes,27,Diesel,Manual,7673,181326,5,5
453,Explorer,2006,Ford,41,Electric,Manual,6866,286699,5,4
454,RAV4,2005,Toyota,38,Hybrid,Automatic,11306,149662,1,2
455,Tiguan,2006,Volkswagen,47,Petrol,Semi-Automatic,10234,213300,1,2
456,RAV4,2005,Toyota,20,Diesel,Manual,8090,125458,3,2
457,Sonata,2007,Hyundai,25,Petrol,Manual,8673,61333,1,3
458,X5,2017,BMW,38,Electric,Automatic,12033,103338,3,3
459,Elantra,2004,Hyundai,19,Electric,Automatic,14300,44978,4,2
460,Accord,2001,Honda,25,Electric,Automatic,8306,119657,2,5
461,Explorer,2006,Ford,22,Electric,Manual,7069,106537,4,4
462,Accord,2001,Honda,28,Electric,Manual,5832,228351,2,5
463,Golf,2003,Volkswagen,10,Hybrid,Semi-Automatic,2974,156258,1,3
464,C-Class,2007,Mercedes,36,Diesel,Manual,9627,233628,2,5
465,Accord,2001,Honda,29,Hybrid,Semi-Automatic,3234,238272,1,5
466,Malibu,2012,Chevrolet,20,Diesel,Manual,7384,280794,3,2
467,Rio,2020,Kia,26,Diesel,Semi-Automatic,7918,14058,4,3
468,A3,2022,Audi,33,Hybrid,Semi-Automatic,8311,274434,2,5
469,Equinox,2018,Chevrolet,32,Diesel,Automatic,12091,60419,4,2
470,X5,2017,BMW,50,Petrol,Semi-Automatic,13427,98604,4,3
471,Golf,2003,Volkswagen,16,Petrol,Automatic,11431,133425,5,3
472,Tucson,2007,Hyundai,42,Hybrid,Manual,5063,271816,5,4
473,GLA,2020,Mercedes,29,Petrol,Semi-Automatic,7750,247451,3,4
474,Fiesta,2017,Ford,47,Petrol,Semi-Automatic,11282,85892,2,2
475,Explorer,2006,Ford,31,Electric,Semi-Automatic,5947,252610,3,4
476,A4,2004,Audi,13,Hybrid,Manual,6742,282883,1,2
477,5 Series,2013,BMW,27,Hybrid,Semi-Automatic,11614,109271,4,2
478,GLA,2020,Mercedes,20,Hybrid,Automatic,11608,119566,5,4
479,Focus,2004,Ford,30,Diesel,Manual,8717,54105,2,3
480,CR-V,2007,Honda,24,Hybrid,Manual,11436,103185,3,3
481,Impala,2017,Chevrolet,18,Hybrid,Manual,5340,227999,1,5
482,X5,2017,BMW,11,Hybrid,Automatic,4869,141537,2,3
483,Elantra,2004,Hyundai,28,Diesel,Automatic,9989,250524,5,2
484,5 Series,2013,BMW,17,Petrol,Automatic,7629,163543,4,2
485,A4,2004,Audi,27,Petrol,Manual,7428,283597,2,2
486,Rio,2020,Kia,36,Petrol,Automatic,13911,79401,3,3
487,Fiesta,2017,Ford,34,Electric,Manual,9084,125769,1,2
488,Sonata,2007,Hyundai,41,Diesel,Manual,9558,67077,5,3
489,Sonata,2007,Hyundai,23,Electric,Manual,8974,76257,3,3
490,Focus,2004,Ford,12,Electric,Automatic,7390,220484,4,3
491,Camry,2007,Toyota,47,Petrol,Semi-Automatic,8693,155338,1,4
492,Tiguan,2006,Volkswagen,31,Electric,Automatic,9796,135166,1,2
493,Fiesta,2017,Ford,24,Petrol,Automatic,10247,22624,4,2
494,A3,2022,Audi,32,Hybrid,Automatic,8264,106780,5,5
495,C-Class,2007,Mercedes,23,Electric,Semi-Automatic,12690,40455,1,5
496,Explorer,2006,Ford,11,Diesel,Semi-Automatic,2061,261935,2,4
497,CR-V,2007,Honda,22,Electric,Manual,9519,164031,5,3
498,GLA,2020,Mercedes,48,Hybrid,Automatic,14623,108824,4,4
499,CR-V,2007,Honda,43,Petrol,Semi-Automatic,7349,67506,4,3
500,C-Class,2007,Mercedes,15,Hybrid,Automatic,8025,198747,4,5
501,CR-V,2007,Honda,13,Electric,Automatic,6313,189304,1,3
502,A3,2022,Audi,31,Diesel,Semi-Automatic,9469,171550,5,5
503,Malibu,2012,Chevrolet,48,Electric,Automatic,14703,49802,4,2
504,Rio,2020,Kia,49,Electric,Manual,12149,32528,3,3
505,Rio,2020,Kia,33,Diesel,Automatic,4442,252871,2,3
506,Tucson,2007,Hyundai,36,Diesel,Semi-Automatic,9942,37887,5,4
507,Optima,2005,Kia,15,Electric,Automatic,5139,243023,3,2
508,Fiesta,2017,Ford,50,Petrol,Automatic,11399,125014,5,2
509,X5,2017,BMW,20,Electric,Automatic,7193,225309,5,3
510,Golf,2003,Volkswagen,15,Electric,Semi-Automatic,10801,19946,4,3
511,RAV4,2005,Toyota,15,Electric,Semi-Automatic,11714,34256,3,2
512,X5,2017,BMW,21,Electric,Manual,9333,48326,4,3
513,Impala,2017,Chevrolet,39,Hybrid,Automatic,15458,22059,3,5
514,5 Series,2013,BMW,31,Petrol,Automatic,11848,82589,3,2
515,GLA,2020,Mercedes,35,Hybrid,Manual,5005,254719,4,4
516,Tiguan,2006,Volkswagen,28,Diesel,Manual,10049,22534,2,2
517,A4,2004,Audi,33,Electric,Semi-Automatic,9986,105672,2,2
518,Focus,2004,Ford,35,Electric,Manual,9815,184223,1,3
519,Fiesta,2017,Ford,34,Electric,Automatic,13261,66901,3,2
520,Camry,2007,Toyota,28,Petrol,Semi-Automatic,5542,277899,5,4
521,Elantra,2004,Hyundai,45,Hybrid,Manual,10724,93756,1,2
522,GLA,2020,Mercedes,38,Electric,Automatic,9700,159958,2,4
523,Tucson,2007,Hyundai,27,Petrol,Automatic,11697,130146,3,4
524,Q5,2023,Audi,34,Petrol,Semi-Automatic,8914,184285,3,2
525,Explorer,2006,Ford,11,Hybrid,Manual,2068,221586,5,4
526,Explorer,2006,Ford,21,Electric,Automatic,10399,40020,2,4
527,Tiguan,2006,Volkswagen,33,Electric,Automatic,11969,201512,3,2
528,Sportage,2001,Kia,13,Diesel,Semi-Automatic,5992,180373,5,2
529,Corolla,2010,Toyota,47,Petrol,Semi-Automatic,10712,114382,3,4
530,E-Class,2004,Mercedes,19,Petrol,Automatic,4177,211135,1,3
531,C-Class,2007,Mercedes,20,Petrol,Semi-Automatic,5826,118689,1,5
532,Sportage,2001,Kia,34,Diesel,Manual,9608,149589,2,2
533,A4,2004,Audi,14,Electric,Manual,12408,84573,4,2
534,Impala,2017,Chevrolet,18,Diesel,Semi-Automatic,4102,149851,2,5
535,Sonata,2007,Hyundai,24,Petrol,Automatic,6140,122979,5,3
536,A4,2004,Audi,16,Diesel,Manual,7499,180019,5,2
537,3 Series,2017,BMW,47,Diesel,Semi-Automatic,6940,107974,3,5
538,GLA,2020,Mercedes,22,Hybrid,Semi-Automatic,7852,17393,5,4
539,Fiesta,2017,Ford,26,Electric,Semi-Automatic,8998,74,2,2
540,Corolla,2010,Toyota,12,Electric,Automatic,8684,215776,4,4
541,Golf,2003,Volkswagen,41,Hybrid,Semi-Automatic,15491,15423,3,3
542,Tiguan,2006,Volkswagen,21,Diesel,Automatic,6063,216808,1,2
543,3 Series,2017,BMW,42,Electric,Automatic,6670,271492,3,5
544,5 Series,2013,BMW,27,Electric,Automatic,14938,23058,3,2
545,Corolla,2010,Toyota,49,Electric,Manual,9656,292193,2,4
546,C-Class,2007,Mercedes,12,Petrol,Manual,9299,100045,5,5
547,Corolla,2010,Toyota,35,Petrol,Automatic,9883,230823,5,4
548,Fiesta,2017,Ford,29,Hybrid,Automatic,13032,123389,4,2
549,Sportage,2001,Kia,27,Diesel,Automatic,12556,87168,3,2
550,CR-V,2007,Honda,32,Diesel,Manual,7021,253949,1,3
551,Focus,2004,Ford,41,Diesel,Semi-Automatic,6735,88202,5,3
552,Golf,2003,Volkswagen,46,Hybrid,Semi-Automatic,10905,89735,5,3
553,Malibu,2012,Chevrolet,43,Petrol,Semi-Automatic,9086,190674,1,2
554,Civic,2010,Honda,30,Diesel,Manual,8292,45399,1,3
555,Sportage,2001,Kia,35,Diesel,Manual,9738,118075,3,2
556,5 Series,2013,BMW,18,Electric,Semi-Automatic,10540,212962,4,2
557,Explorer,2006,Ford,18,Hybrid,Manual,2445,222734,4,4
558,Passat,2008,Volkswagen,48,Electric,Automatic,9235,158249,2,3
559,3 Series,2017,BMW,44,Petrol,Semi-Automatic,5539,268020,1,5
560,Corolla,2010,Toyota,30,Electric,Manual,11548,102552,3,4
561,CR-V,2007,Honda,39,Electric,Automatic,10771,96421,5,3
562,Civic,2010,Honda,22,Hybrid,Automatic,9657,227142,3,3
563,RAV4,2005,Toyota,17,Petrol,Automatic,2598,265079,4,2
564,Sportage,2001,Kia,33,Electric,Semi-Automatic,4530,258462,4,2
565,Civic,2010,Honda,16,Electric,Semi-Automatic,8102,84889,3,3
566,Tiguan,2006,Volkswagen,46,Diesel,Automatic,13231,193427,1,2
567,Sonata,2007,Hyundai,34,Hybrid,Automatic,15692,15353,4,3
568,CR-V,2007,Honda,30,Diesel,Automatic,13298,95078,2,3
569,Golf,2003,Volkswagen,42,Petrol,Automatic,8853,92303,1,3
570,Explorer,2006,Ford,11,Diesel,Manual,6043,122843,5,4
571,Passat,2008,Volkswagen,33,Hybrid,Semi-Automatic,6137,203140,1,3
572,Q5,2023,Audi,15,Hybrid,Automatic,7819,299007,2,2
573,Civic,2010,Honda,36,Hybrid,Semi-Automatic,7279,71037,2,3
574,Tucson,2007,Hyundai,43,Diesel,Semi-Automatic,9693,190312,2,4
575,Sportage,2001,Kia,23,Diesel,Automatic,6030,138463,1,2
576,Tiguan,2006,Volkswagen,42,Hybrid,Manual,11615,49206,5,2
577,5 Series,2013,BMW,18,Electric,Semi-Automatic,8292,115364,1,2
578,RAV4,2005,Toyota,33,Diesel,Automatic,9375,291239,2,2
579,C-Class,2007,Mercedes,42,Petrol,Manual,2898,270079,2,5
580,E-Class,2004,Mercedes,24,Diesel,Semi-Automatic,5789,260513,5,3
581,Corolla,2010,Toyota,37,Diesel,Semi-Automatic,8773,191330,2,4
582,Tiguan,2006,Volkswagen,39,Electric,Manual,13034,133300,1,2
583,Accord,2001,Honda,36,Hybrid,Semi-Automatic,13674,51251,5,5
584,X5,2017,BMW,17,Petrol,Semi-Automatic,11135,48231,2,3
585,Impala,2017,Chevrolet,22,Electric,Automatic,9763,196832,1,5
586,Elantra,2004,Hyundai,43,Petrol,Semi-Automatic,14309,49540,2,2
587,Malibu,2012,Chevrolet,22,Electric,Automatic,13041,47950,1,2
588,Q5,2023,Audi,40,Petrol,Semi-Automatic,7556,237177,4,2
589,Tiguan,2006,Volkswagen,49,Petrol,Semi-Automatic,6588,285572,4,2
590,Focus,2004,Ford,36,Petrol,Semi-Automatic,7523,263823,4,3
591,Tiguan,2006,Volkswagen,23,Petrol,Automatic,11208,134572,1,2
592,Explorer,2006,Ford,37,Electric,Manual,10804,234754,2,4
593,3 Series,2017,BMW,32,Electric,Manual,10022,248880,5,5
594,Explorer,2006,Ford,16,Petrol,Manual,7971,36425,4,4
595,Optima,2005,Kia,42,Electric,Semi-Automatic,6806,189692,5,2
596,Corolla,2010,Toyota,48,Electric,Semi-Automatic,9045,107723,3,4
597,Rio,2020,Kia,34,Petrol,Manual,10850,177464,3,3
598,A4,2004,Audi,28,Petrol,Manual,8104,104757,5,2
599,Sportage,2001,Kia,26,Electric,Automatic,13130,108462,1,2
600,Sonata,2007,Hyundai,31,Hybrid,Automatic,15733,28342,5,3
601,Golf,2003,Volkswagen,28,Hybrid,Automatic,9820,218978,1,3
602,5 Series,2013,BMW,39,Electric,Manual,11061,216924,3,2
603,Fiesta,2017,Ford,28,Electric,Semi-Automatic,10365,136710,1,2
604,Elantra,2004,Hyundai,41,Petrol,Manual,4759,187046,3,2
605,Elantra,2004,Hyundai,27,Hybrid,Automatic,9889,45510,3,2
606,Explorer,2006,Ford,14,Diesel,Automatic,2547,267644,3,4
607,GLA,2020,Mercedes,48,Diesel,Automatic,6022,248863,1,4
608,5 Series,2013,BMW,16,Petrol,Automatic,11555,112224,1,2
609,3 Series,2017,BMW,41,Hybrid,Semi-Automatic,7417,269110,5,5
610,Rio,2020,Kia,11,Hybrid,Automatic,8068,71600,2,3
611,C-Class,2007,Mercedes,23,Electric,Manual,11058,167084,4,5
612,Elantra,2004,Hyundai,30,Hybrid,Manual,9304,209783,4,2
613,CR-V,2007,Honda,24,Electric,Automatic,7544,122782,3,3
614,Passat,2008,Volkswagen,35,Electric,Manual,14101,44918,3,3
615,X5,2017,BMW,33,Hybrid,Semi-Automatic,10513,59350,1,3
616,Camry,2007,Toyota,44,Petrol,Automatic,9002,124854,2,4
617,Accord,2001,Honda,17,Hybrid,Manual,4806,129658,2,5
618,Explorer,2006,Ford,50,Electric,Semi-Automatic,12714,174286,1,4
619,A4,2004,Audi,45,Petrol,Automatic,10401,119948,3,2
620,A4,2004,Audi,38,Petrol,Semi-Automatic,6629,63543,1,2
621,5 Series,2013,BMW,39,Diesel,Semi-Automatic,7020,123959,3,2
622,GLA,2020,Mercedes,17,Diesel,Automatic,10911,119413,3,4
623,GLA,2020,Mercedes,46,Electric,Automatic,12231,28405,4,4
624,Q5,2023,Audi,38,Diesel,Automatic,12018,19071,1,2
625,Equinox,2018,Chevrolet,18,Petrol,Semi-Automatic,9070,96482,5,2
626,Civic,2010,Honda,23,Electric,Semi-Automatic,8751,207427,5,3
627,Elantra,2004,Hyundai,26,Petrol,Semi-Automatic,4472,291400,2,2
628,Impala,2017,Chevrolet,21,Petrol,Automatic,13768,41573,4,5
629,Equinox,2018,Chevrolet,33,Hybrid,Automatic,8797,100141,3,2
630,Equinox,2018,Chevrolet,14,Diesel,Semi-Automatic,6528,128584,5,2
631,Explorer,2006,Ford,49,Diesel,Automatic,5418,299066,3,4
632,E-Class,2004,Mercedes,12,Diesel,Automatic,5161,141943,1,3
633,Passat,2008,Volkswagen,42,Petrol,Automatic,9025,263711,2,3
634,A4,2004,Audi,34,Hybrid,Automatic,7360,281978,2,2
635,Malibu,2012,Chevrolet,17,Electric,Manual,4110,214459,1,2
636,CR-V,2007,Honda,18,Electric,Manual,5312,159351,3,3
637,Malibu,2012,Chevrolet,28,Petrol,Manual,2000,280108,3,2
638,3 Series,2017,BMW,28,Hybrid,Manual,7629,178509,4,5
639,Sonata,2007,Hyundai,40,Petrol,Manual,8957,17140,2,3
640,A4,2004,Audi,26,Petrol,Automatic,7697,280103,5,2
641,Camry,2007,Toyota,41,Hybrid,Automatic,12340,97971,1,4
642,A3,2022,Audi,46,Electric,Automatic,10679,226022,3,5
643,Corolla,2010,Toyota,26,Petrol,Automatic,7633,88330,4,4
644,GLA,2020,Mercedes,47,Electric,Semi-Automatic,9379,251019,3,4
645,Rio,2020,Kia,14,Hybrid,Manual,10489,115527,1,3
646,5 Series,2013,BMW,41,Hybrid,Automatic,15396,65158,1,2
647,Civic,2010,Honda,46,Petrol,Semi-Automatic,9276,136182,2,3
648,A4,2004,Audi,33,Hybrid,Manual,10373,171346,1,2
649,3 Series,2017,BMW,39,Petrol,Automatic,12176,31189,3,5
650,RAV4,2005,Toyota,36,Diesel,Manual,11430,98479,2,2
651,Focus,2004,Ford,12,Electric,Automatic,7510,214493,3,3
652,Accord,2001,Honda,50,Petrol,Manual,11233,238324,2,5
653,X5,2017,BMW,33,Diesel,Manual,3519,194043,4,3
654,A4,2004,Audi,46,Hybrid,Semi-Automatic,11768,226584,4,2
655,Tiguan,2006,Volkswagen,26,Hybrid,Automatic,9635,233248,1,2
656,A3,2022,Audi,37,Electric,Automatic,9129,213520,3,5
657,Q5,2023,Audi,14,Diesel,Automatic,7080,280967,3,2
658,Fiesta,2017,Ford,27,Hybrid,Manual,8569,51538,2,2
659,Malibu,2012,Chevrolet,49,Petrol,Manual,7896,70195,2,2
660,C-Class,2007,Mercedes,44,Hybrid,Semi-Automatic,11210,139468,4,5
661,Impala,2017,Chevrolet,31,Hybrid,Semi-Automatic,8849,42542,4,5
662,Tucson,2007,Hyundai,23,Hybrid,Semi-Automatic,9559,192030,1,4
663,Corolla,2010,Toyota,34,Hybrid,Semi-Automatic,15018,19096,2,4
664,5 Series,2013,BMW,47,Diesel,Semi-Automatic,3930,273477,4,2
665,Explorer,2006,Ford,17,Diesel,Semi-Automatic,9021,18936,4,4
666,Civic,2010,Honda,23,Petrol,Manual,5444,182780,2,3
667,Focus,2004,Ford,46,Diesel,Automatic,13072,141392,5,3
668,X5,2017,BMW,31,Petrol,Manual,8588,65564,4,3
669,CR-V,2007,Honda,16,Electric,Semi-Automatic,10289,125535,3,3
670,3 Series,2017,BMW,30,Electric,Manual,5988,215571,5,5
671,Tucson,2007,Hyundai,39,Diesel,Automatic,11452,217374,4,4
672,Tucson,2007,Hyundai,40,Hybrid,Automatic,8335,173201,2,4
673,Civic,2010,Honda,32,Diesel,Manual,9834,158300,2,3
674,Malibu,2012,Chevrolet,48,Hybrid,Semi-Automatic,14154,117267,4,2
675,Impala,2017,Chevrolet,20,Petrol,Automatic,8162,181881,5,5
676,Corolla,2010,Toyota,16,Electric,Semi-Automatic,11872,46400,3,4
677,Fiesta,2017,Ford,42,Petrol,Manual,7292,125377,1,2
678,3 Series,2017,BMW,50,Diesel,Manual,11658,142084,2,5
679,E-Class,2004,Mercedes,17,Petrol,Manual,8088,95579,3,3
680,Civic,2010,Honda,43,Diesel,Manual,3490,275483,1,3
681,Rio,2020,Kia,37,Diesel,Automatic,9120,68962,5,3
682,Golf,2003,Volkswagen,31,Hybrid,Semi-Automatic,5889,265548,4,3
683,Sportage,2001,Kia,40,Hybrid,Semi-Automatic,10370,161451,5,2
684,Corolla,2010,Toyota,14,Electric,Semi-Automatic,8228,173573,4,4
685,C-Class,2007,Mercedes,16,Petrol,Automatic,8031,258410,1,5
686,E-Class,2004,Mercedes,22,Electric,Manual,12330,68474,1,3
687,Accord,2001,Honda,22,Electric,Manual,3628,278555,3,5
688,Sportage,2001,Kia,27,Electric,Semi-Automatic,10132,113357,4,2
689,Civic,2010,Honda,12,Petrol,Semi-Automatic,9536,118189,2,3
690,Sportage,2001,Kia,30,Electric,Automatic,11057,52129,4,2
691,Optima,2005,Kia,13,Petrol,Automatic,12875,1213,5,2
692,RAV4,2005,Toyota,49,Hybrid,Semi-Automatic,8230,193478,4,2
693,Equinox,2018,Chevrolet,29,Diesel,Manual,6909,109544,4,2
694,Golf,2003,Volkswagen,46,Diesel,Manual,12394,145259,3,3
695,Tucson,2007,Hyundai,13,Diesel,Semi-Automatic,10266,86670,4,4
696,CR-V,2007,Honda,38,Electric,Manual,14682,90870,5,3
697,Equinox,2018,Chevrolet,24,Electric,Semi-Automatic,9739,88040,2,2
698,Passat,2008,Volkswagen,30,Electric,Manual,5751,272439,3,3
699,5 Series,2013,BMW,46,Diesel,Manual,10221,193942,1,2
700,A4,2004,Audi,26,Petrol,Automatic,4269,286546,4,2
701,Civic,2010,Honda,45,Hybrid,Automatic,10686,140691,1,3
702,5 Series,2013,BMW,27,Diesel,Semi-Automatic,10663,151802,4,2
703,Q5,2023,Audi,33,Hybrid,Semi-Automatic,11057,47107,5,2
704,Equinox,2018,Chevrolet,29,Diesel,Semi-Automatic,9175,116244,2,2
705,Corolla,2010,Toyota,17,Electric,Semi-Automatic,6726,248675,2,4
706,Malibu,2012,Chevrolet,36,Hybrid,Manual,11478,206061,5,2
707,RAV4,2005,Toyota,37,Hybrid,Semi-Automatic,4734,248288,1,2
708,Corolla,2010,Toyota,28,Hybrid,Semi-Automatic,9896,200179,3,4
709,X5,2017,BMW,28,Hybrid,Automatic,7202,124896,3,3
710,Civic,2010,Honda,44,Hybrid,Semi-Automatic,12106,34683,5,3
711,5 Series,2013,BMW,46,Petrol,Automatic,8369,211540,3,2
712,C-Class,2007,Mercedes,43,Petrol,Semi-Automatic,9497,245144,1,5
713,CR-V,2007,Honda,26,Electric,Semi-Automatic,7971,126424,5,3
714,Impala,2017,Chevrolet,12,Hybrid,Manual,9490,80455,4,5
715,CR-V,2007,Honda,11,Electric,Manual,8567,231642,1,3
716,Sportage,2001,Kia,34,Electric,Automatic,10320,93978,2,2
717,Passat,2008,Volkswagen,15,Petrol,Manual,2740,217997,4,3
718,Sonata,2007,Hyundai,18,Hybrid,Manual,9016,74195,1,3
719,Sonata,2007,Hyundai,31,Electric,Automatic,10073,211305,3,3
720,Fiesta,2017,Ford,20,Petrol,Manual,11396,5196,3,2
721,Q5,2023,Audi,44,Hybrid,Semi-Automatic,10670,181485,3,2
722,X5,2017,BMW,40,Hybrid,Manual,10025,238714,2,3
723,Camry,2007,Toyota,39,Diesel,Manual,11147,22645,4,4
724,Q5,2023,Audi,13,Petrol,Automatic,8713,89321,4,2
725,X5,2017,BMW,38,Hybrid,Automatic,11115,174202,4,3
726,RAV4,2005,Toyota,10,Electric,Automatic,12863,131850,4,2
727,C-Class,2007,Mercedes,18,Electric,Semi-Automatic,3764,236758,5,5
728,Explorer,2006,Ford,25,Diesel,Automatic,8859,172033,2,4
729,Elantra,2004,Hyundai,31,Electric,Automatic,12587,115640,1,2
730,C-Class,2007,Mercedes,38,Diesel,Semi-Automatic,6062,286873,1,5
731,Corolla,2010,Toyota,38,Electric,Semi-Automatic,9167,276633,5,4
732,Rio,2020,Kia,17,Hybrid,Manual,9508,104572,1,3
733,Explorer,2006,Ford,18,Hybrid,Semi-Automatic,3100,294977,2,4
734,Elantra,2004,Hyundai,12,Petrol,Automatic,7678,241090,4,2
735,Rio,2020,Kia,44,Diesel,Manual,13165,36711,4,3
736,Golf,2003,Volkswagen,29,Electric,Manual,7001,249910,3,3
737,Tucson,2007,Hyundai,31,Petrol,Manual,6552,257380,2,4
738,Accord,2001,Honda,14,Diesel,Automatic,5613,69339,4,5
739,Tucson,2007,Hyundai,17,Diesel,Automatic,4064,266758,2,4
740,A3,2022,Audi,39,Hybrid,Automatic,8545,217728,5,5
741,3 Series,2017,BMW,40,Electric,Semi-Automatic,13591,110440,1,5
742,Tiguan,2006,Volkswagen,15,Diesel,Automatic,8925,253722,2,2
